interactant_id,name,organism
BE0003212,Maltoporin,Escherichia coli (strain K12)
BE0003072,Beta-xylanase,Streptomyces olivaceoviridis
BE0001073,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",Humans
BE0003957,Glycodelin,Humans
BE0002742,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",Pseudomonas fluorescens
BE0004172,Colicin I receptor,Escherichia coli (strain K12)
BE0001913,Cyclin-dependent kinase 7,Humans
BE0004475,cAMP-dependent protein kinase catalytic subunit beta,Humans
BE0001241,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,Humans
BE0003828,Large ribosomal subunit protein uL23,Humans
BE0003833,Large ribosomal subunit protein uL3,Humans
BE0003753,Carboxypeptidase A1,Humans
BE0003810,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,Humans
BE0001667,Neuraminidase,Influenza A virus (strain A/Tern/Australia/G70C/1975 H11N9)
BE0004733,Sodium- and chloride-dependent GABA transporter 3,Humans
BE0002367,Histone deacetylase 3,Humans
BE0002368,Protein deacetylase HDAC6,Humans
BE0004500,"Enoyl-CoA hydratase, mitochondrial",Humans
BE0003732,Adenylate cyclase type 2,Humans
BE0003733,Adenylate cyclase type 5,Humans
BE0002101,"Actin, alpha skeletal muscle",Humans
BE0001156,E3 ubiquitin-protein ligase XIAP,Humans
BE0000909,Sepiapterin reductase,Humans
BE0001967,Gastrotropin,Humans
BE0003986,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",Humans
BE0000335,Cytochrome c oxidase subunit 1,Humans
BE0003385,Cytochrome c oxidase subunit 2,Humans
BE0003987,Cytochrome c oxidase subunit 3,Humans
BE0003988,"Cytochrome c oxidase subunit 5A, mitochondrial",Humans
BE0003989,"Cytochrome c oxidase subunit 5B, mitochondrial",Humans
BE0003990,Cytochrome c oxidase subunit 6C,Humans
BE0003991,"Cytochrome c oxidase subunit 7B, mitochondrial",Humans
BE0003992,"Cytochrome c oxidase subunit 7C, mitochondrial",Humans
BE0003993,"Cytochrome c oxidase subunit 8A, mitochondrial",Humans
BE0003994,"Cytochrome c oxidase subunit 6A2, mitochondrial",Humans
BE0003995,Cytochrome c oxidase subunit 6B1,Humans
BE0003996,"Cytochrome c oxidase subunit 7A1, mitochondrial",Humans
BE0005788,G-protein coupled bile acid receptor 1,Humans
BE0003094,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Humans
BE0001869,Exotoxin A,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0001796,Elongation factor G,Thermus thermophilus
BE0001800,Chloramphenicol acetyltransferase,Salmonella typhi
BE0008988,Integrin alpha-5,Humans
BE0000878,Alpha-synuclein,Humans
BE0009095,Far upstream element-binding protein 2,Humans
BE0001590,Glycine oxidase,Bacillus subtilis (strain 168)
BE0002216,Cyclin-dependent kinase 4,Humans
BE0003777,Beta-2-microglobulin,Humans
BE0004434,U6 snRNA-associated Sm-like protein LSm6,Humans
BE0002061,Nucleoside-specific channel-forming protein tsx,Escherichia coli (strain K12)
BE0001914,Fumarate hydratase class II,Escherichia coli (strain K12)
BE0004053,Elongation factor-like GTPase 1,Humans
BE0004455,Thiosulfate sulfurtransferase,Humans
BE0004021,Protein TonB,Escherichia coli (strain K12)
BE0002718,Beta-lactamase,Escherichia coli
BE0002832,Heme oxygenase,Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)
BE0004442,RNA-splicing ligase RTCB,Humans
BE0002834,Orange carotenoid-binding protein,Arthrospira maxima
BE0002835,Sucrose porin,Salmonella typhimurium
BE0002788,Levansucrase,Bacillus subtilis (strain 168)
BE0003814,ADP-ribosylation factor 1,Humans
BE0002838,Envelope glycoprotein gp160,HIV-1
BE0004710,Sodium-dependent organic anion transporter,Humans
BE0001838,Serine hydroxymethyltransferase,Shigella flexneri
BE0004461,Phosphoglucomutase-1,Humans
BE0004141,D-amino-acid oxidase,Humans
BE0001543,p-hydroxybenzoate hydroxylase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0002843,"Transcriptional regulator, HTH_3 family",Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",Humans
BE0001580,Serine/threonine-protein kinase PknB,Mycobacterium tuberculosis
BE0001830,Tryptophan--tRNA ligase 2,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)
BE0004012,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Humans
BE0009166,Elongation factor 1-alpha,Plasmodium falciparum (isolate K1 / Thailand)
BE0008983,Prostate-specific antigen,Humans
BE0004017,Genome polyprotein,HRV-16
BE0004018,Genome polyprotein,HRV-1A
BE0004019,Hepatocyte nuclear factor 4-alpha,Humans
BE0004020,Very low-density lipoprotein receptor,Humans
BE0001854,Glycolipid transfer protein,Humans
BE0004022,Group IID secretory phospholipase A2,Humans
BE0004023,Acyl-homoserine lactone acylase PvdQ,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
BE0001723,Mycobacterial beta-ketoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
BE0001787,Bifunctional protein PutA,Escherichia coli (strain K12)
BE0001840,Complement factor D,Humans
BE0002938,"Acyl-CoA dehydrogenase, short-chain specific",Megasphaera elsdenii
BE0003512,Casein kinase I isoform epsilon,Humans
BE0009427,Casein kinase I isoform alpha,Humans
BE0004465,Immunoglobulin lambda constant 1,Humans
BE0002939,Immunoglobulin lambda variable 2-8,Humans
BE0004464,Trefoil factor 2,Humans
BE0002913,Cytochrome c2,Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)
BE0002940,"Endo-1,4-beta-xylanase",Bacillus agaradhaerens
BE0002802,Copper-containing nitrite reductase,Alcaligenes xylosoxydans xylosoxydans
BE0004439,Hypocretin neuropeptide precursor,Humans
BE0002941,C-C motif chemokine 8,Humans
BE0002942,Cytochrome c',Alcaligenes xylosoxydans xylosoxydans
BE0000978,Lysosomal acid glucosylceramidase,Humans
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Humans
BE0000965,"Apoptosis-inducing factor 1, mitochondrial",Humans
BE0001720,UDP-galactopyranose mutase,Escherichia coli (strain K12)
BE0001704,Flavohemoprotein,Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337)
BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial",Humans
BE0001969,Deoxyribodipyrimidine photo-lyase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0004566,L-amino-acid oxidase,Humans
BE0001961,"2,4-dienoyl-CoA reductase [(2E)-enoyl-CoA-producing]",Escherichia coli (strain K12)
BE0001784,"2-oxopropyl-CoM reductase, carboxylating",Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2)
BE0002067,Thioredoxin reductase,Escherichia coli (strain K12)
BE0002064,"5,10-methylenetetrahydrofolate reductase",Escherichia coli (strain K12)
BE0002961,Dimethylglycine oxidase,Arthrobacter globiformis
BE0002597,NADH peroxidase,Enterococcus faecalis (strain ATCC 700802 / V583)
BE0002962,Ferredoxin--NADP reductase,Anabaena sp. (strain PCC 7119)
BE0002963,Sulfite reductase [NADPH] flavoprotein alpha-component,Escherichia coli (strain K12)
BE0002964,Ferredoxin--NADP reductase,Azotobacter vinelandii
BE0002596,Ferredoxin reductase,Pseudomonas sp. (strain KKS102)
BE0002965,Dihydrolipoyl dehydrogenase,Azotobacter vinelandii
BE0002966,Renalase,Pseudomonas syringae pv. tomato (strain DC3000)
BE0002967,Deoxyribodipyrimidine photo-lyase,Escherichia coli (strain K12)
BE0002968,Deoxyribodipyrimidine photo-lyase,Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1)
BE0002969,L-aspartate oxidase,Escherichia coli (strain K12)
BE0002970,Cryptochrome DASH,Synechocystis sp. (strain PCC 6803 / Kazusa)
BE0002881,Probable fumarate reductase Ifc3,Shewanella frigidimarina (strain NCIMB 400)
BE0004507,NADH-cytochrome b5 reductase 1,Humans
BE0002774,Oxidoreductase,Brevibacterium sterolicum
BE0004480,"NADPH:adrenodoxin oxidoreductase, mitochondrial",Humans
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans
BE0002971,UDP-N-acetylenolpyruvoylglucosamine reductase,Escherichia coli (strain K12)
BE0004580,FAD-linked sulfhydryl oxidase ALR,Humans
BE0002972,UDP-N-acetylenolpyruvoylglucosamine reductase,Staphylococcus aureus (strain MW2)
BE0002917,Flavohemoprotein,Escherichia coli (strain K12)
BE0002619,Phenol 2-hydroxylase component B,Bacillus thermoglucosidasius
BE0002973,Methylenetetrahydrofolate reductase,Thermus thermophilus
BE0002974,Putidaredoxin reductase CamA,Pseudomonas putida
BE0002975,NAD(P)H dehydrogenase (quinone),Mycobacterium tuberculosis
BE0002976,UDP-galactopyranose mutase,Mycobacterium tuberculosis
BE0002977,4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase,Clostridium aminobutyricum
BE0002978,4-cresol dehydrogenase [hydroxylating] flavoprotein subunit,Pseudomonas putida
BE0002979,Alkyl hydroperoxide reductase subunit F,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0002980,Dihydrolipoyl dehydrogenase,Neisseria meningitidis
BE0002981,Glutathione reductase,Plasmodium falciparum (isolate K1 / Thailand)
BE0002982,Phenylacetone monooxygenase,Thermobifida fusca (strain YX)
BE0002983,"Benzoate 1,2-dioxygenase electron transfer component",Acinetobacter sp. (strain ADP1)
BE0002984,Putative acyl-CoA dehydrogenase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
BE0002985,FkbI,Streptomyces hygroscopicus subsp. ascomyceticus
BE0002616,Dihydrolipoyl dehydrogenase,Pseudomonas putida
BE0002986,Dihydrolipoyl dehydrogenase,Pseudomonas fluorescens
BE0002987,Alkyl hydroperoxide reductase subunit F,Escherichia coli (strain K12)
BE0002988,Ferredoxin--NADP reductase,Nostoc sp. (strain PCC 7120 / UTEX 2576)
BE0002989,Flavodoxin/ferredoxin--NADP reductase,Escherichia coli (strain K12)
BE0002990,Mersacidin decarboxylase,Bacillus sp. (strain HIL-Y85/54728)
BE0001201,"Fatty acid-binding protein, heart",Humans
BE0001684,Adenosylhomocysteinase,Humans
BE0001616,Oxygen-insensitive NAD(P)H nitroreductase,Escherichia coli (strain K12)
BE0001807,Flavodoxin,Clostridium beijerinckii
BE0001922,Chorismate synthase,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
BE0002066,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Escherichia coli (strain K12)
BE0003018,FMN-dependent NADH:quinone oxidoreductase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
BE0003019,Epidermin decarboxylase,Staphylococcus epidermidis
BE0002577,FMN-dependent NADH:quinone oxidoreductase,Escherichia coli (strain K12)
BE0003020,Chorismate synthase,Helicobacter pylori (strain ATCC 700392 / 26695)
BE0003021,Flavodoxin,Nostoc sp. (strain PCC 7120 / UTEX 2576)
BE0002710,Flavodoxin,Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / NCIMB 8303)
BE0003022,Flavodoxin,Synechococcus elongatus (strain PCC 7942)
BE0003023,Nitroreductase domain-containing protein,Streptococcus mutans serotype c (strain ATCC 700610 / UA159)
BE0003025,tRNA-dihydrouridine synthase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003026,Protein NrdI,Bacillus subtilis (strain 168)
BE0003027,Probable UbiX-like flavin prenyltransferase,Escherichia coli O157:H7
BE0003028,(S)-mandelate dehydrogenase,Pseudomonas putida
BE0003029,FMN-dependent NADPH-azoreductase,Bacillus subtilis (strain 168)
BE0003030,Flavodoxin,Helicobacter pylori (strain J99 / ATCC 700824)
BE0004105,Serine/threonine-protein kinase Sgk1,Humans
BE0003031,Oxygen-insensitive NAD(P)H nitroreductase,Enterobacter cloacae
BE0002576,Nitric oxide reductase,Moorella thermoacetica (strain ATCC 39073)
BE0003032,Isopentenyl-diphosphate delta-isomerase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
BE0003033,Trimethylamine dehydrogenase,Methylophilus methylotrophus
BE0003034,Rubredoxin-oxygen oxidoreductase,Desulfovibrio gigas
BE0002551,Riboflavin biosynthesis protein,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003035,Morphinone reductase,Pseudomonas putida
BE0002629,NADPH-flavin oxidoreductase,Vibrio harveyi
BE0004614,Ribosomal protein S6 kinase alpha-4,Humans
BE0003036,Dihydrophenazinedicarboxylate synthase,Pseudomonas fluorescens
BE0004577,2-Hydroxyacid oxidase 2,Humans
BE0003037,NAD(P)H dehydrogenase (quinone),Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)
BE0003038,Flavodoxin 1,Escherichia coli (strain K12)
BE0003039,Isopentenyl-diphosphate delta-isomerase,Bacillus subtilis (strain 168)
BE0003040,NADH dehydrogenase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)
BE0003041,FMN-binding protein,Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637)
BE0003042,Nitroreductase family protein,Bacillus cereus (strain ATCC 14579 / DSM 31)
BE0003043,Phosphopantothenoylcysteine decarboxylase,Humans
BE0002996,PhzG,Pseudomonas aeruginosa
BE0002849,Ferredoxin-dependent glutamate synthase 2,Synechocystis sp. (strain PCC 6803 / Kazusa)
BE0017310,Bifunctional FAD diphosphatase/FAD synthase,Humans
BE0004453,"Superoxide dismutase [Mn], mitochondrial",Humans
BE0009350,DNA polymerase,Human herpesvirus 1
BE0009977,Thymidine kinase,Feline herpesvirus 1
BE0000999,Tumor necrosis factor ligand superfamily member 13B,Humans
BE0004493,Galectin-1,Humans
BE0002766,"Endo-1,4-beta-xylanase A",Streptomyces lividans
BE0001102,Prostatic acid phosphatase,Humans
BE0003121,"9,11-endoperoxide prostaglandin H2 reductase",Trypanosoma brucei brucei
BE0003795,Prostaglandin reductase 1,Humans
BE0002029,Beta-lactamase SHV-2,Escherichia coli
BE0002207,Cyclin-dependent kinase 9,Humans
BE0002212,Cyclin-dependent kinase 6,Humans
BE0001139,Tumor necrosis factor receptor superfamily member 1A,Humans
BE0001236,Steroid Delta-isomerase,Pseudomonas putida
BE0003133,Dihydropteroate synthase,Bacillus anthracis
BE0002929,PpcA,Geobacter sulfurreducens
BE0004054,Lactaldehyde dehydrogenase,Escherichia coli (strain K12)
BE0004056,Cytochrome c oxidase subunit 2,Rhodobacter sphaeroides
BE0001817,Multidrug efflux pump subunit AcrB,Escherichia coli (strain K12)
BE0004055,Cytochrome c oxidase subunit 1,Rhodobacter sphaeroides
BE0000946,Platelet basic protein,Humans
BE0002135,Procathepsin L,Humans
BE0002857,Zinc-alpha-2-glycoprotein,Humans
BE0005540,Sterol regulatory element-binding protein 1,Humans
BE0001646,Cathepsin S,Humans
BE0001016,Rho-associated protein kinase 1,Humans
BE0003390,Mitogen-activated protein kinase 11,Humans
BE0009588,Protein kinase C gamma type,Humans
BE0003889,Protein kinase C iota type,Humans
BE0003781,Oxysterols receptor LXR-alpha,Humans
BE0001710,Ras-related protein Rab-9A,Humans
BE0001976,"Chlorocatechol 1,2-dioxygenase",Rhodococcus opacus
BE0003176,Non-heme chloroperoxidase,Streptomyces aureofaciens
BE0003177,"Hydroxyquinol 1,2-dioxygenase",Nocardioides simplex
BE0003178,Replication protein,Pseudomonas syringae
BE0001984,Fatty acid-binding protein 5,Humans
BE0003601,Alpha-lactalbumin,Humans
BE0003179,Hepatocyte nuclear factor 4-gamma,Humans
BE0003180,Lipid binding protein,Geobacillus stearothermophilus
BE0003181,Trafficking protein particle complex subunit 3,Humans
BE0003182,Fatty acid-binding protein TM_1468,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0001268,HTH-type transcriptional regulator QacR,Staphylococcus haemolyticus
BE0004641,Peroxiredoxin-6,Humans
BE0009979,Hematopoietic stem cells,Humans
BE0003172,Purine nucleoside phosphorylase,Plasmodium falciparum (isolate 3D7)
BE0009974,Dihydrofolate reductase,Gallus gallus
BE0000985,Catenin beta-1,Humans
BE0001990,Protein-methionine-sulfoxide reductase catalytic subunit MsrP,Escherichia coli O157:H7
BE0003782,TGF-beta receptor type-1,Humans
BE0004463,Serpin B3,Humans
BE0003198,Head decoration protein,Bacteriophage 21
BE0004185,Beta-lactamase SHV-1,Klebsiella pneumoniae
BE0001946,Sialidase,Micromonospora viridifaciens
BE0001173,Cytochrome b5,Humans
BE0001776,Death-associated protein kinase 1,Humans
BE0004076,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Humans
BE0004541,Glutathione S-transferase theta-2,Humans
BE0004174,Cofilin-1,Humans
BE0004551,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,Humans
BE0005300,Cyclic nucleotide-gated channel alpha-1,Humans
BE0004427,Small conductance calcium-activated potassium channel protein 3,Humans
BE0004426,Small conductance calcium-activated potassium channel protein 2,Humans
BE0004425,Small conductance calcium-activated potassium channel protein 1,Humans
BE0014924,Cyclic nucleotide-gated channel alpha-2,Humans
BE0010192,Response regulator RamR,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)
BE0010193,L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase,Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)
BE0003840,"ATP synthase F(1) complex subunit alpha, mitochondrial",Humans
BE0003841,"ATP synthase F(1) complex subunit beta, mitochondrial",Humans
BE0004328,Serine/threonine-protein kinase 17B,Humans
BE0009374,Phospholipid membrane,Escherichia coli (strain K12)
BE0009973,Metallo-beta-lactamase type 2,Klebsiella pneumoniae
BE0002930,Cytochrome c peroxidase,Marinobacter hydrocarbonoclasticus
BE0004625,Hepatocyte growth factor-regulated tyrosine kinase substrate,Humans
BE0003253,Invasin,Yersinia pseudotuberculosis serotype I (strain IP32953)
BE0002953,Intron-associated endonuclease 1,Enterobacteria phage T4
BE0003254,Short tail fiber protein gp12,Enterobacteria phage T4
BE0003255,N5-carboxyaminoimidazole ribonucleotide mutase,Acetobacter aceti
BE0003256,Large ribosomal subunit protein uL4,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003257,Carboxypeptidase B,Humans
BE0003258,Hexon protein,HAdV-2
BE0003259,Beta-fructosidase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003260,Stringent starvation protein A,Yersinia pestis
BE0003261,RNA 3'-terminal phosphate cyclase,Escherichia coli (strain K12)
BE0003262,Pleckstrin homology domain-containing family A member 1,Humans
BE0003263,Fe(3+)-binding periplasmic protein,Serratia marcescens
BE0003264,Signal recognition particle receptor FtsY,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0002611,Nicotinate-nucleotide adenylyltransferase,Shigella flexneri
BE0003265,Transcription antitermination protein NusB,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003267,Ribonucleoside-diphosphate reductase subunit beta,Mycobacterium leprae (strain TN)
BE0002555,Glutamine synthetase 1,Mycobacterium tuberculosis
BE0002757,Purine nucleoside phosphorylase YfiH,Escherichia coli (strain K12)
BE0003268,Ribose-5-phosphate isomerase A,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
BE0002545,GMP synthase [glutamine-hydrolyzing],Escherichia coli (strain K12)
BE0003269,SAR-endolysin,Enterobacteria phage P1
BE0003270,Glycerol uptake operon antiterminator-related protein,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
BE0003271,"3-carboxy-cis,cis-muconate cycloisomerase",Pseudomonas putida
